arxiv_id,title,authors,year,published,updated,primary_category,categories,abstract,url,pdf_url,topic,technical_tags,technical_role,relevance,status,ai_rating,human_checked,notes,match_terms
2003.12079,Frequency domain reduced order model of aligned-spin effective-one-body waveforms with higher-order modes,Roberto Cotesta; Sylvain Marsat; Michael Pürrer,2020,2020-03-26,,gr-qc,gr-qc,,https://arxiv.org/abs/2003.12079,https://arxiv.org/pdf/2003.12079,EOB,nr_calibration_eobnr_seobnr_teobresums;spin_precession;eccentric_hyperbolic_scattering;data_analysis_lvkc,nr_calibration_eobnr_seobnr_teobresums,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOB;SEOBNR,effective-one-body;EOB;SEOBNR
2004.05407,Sixth post-Newtonian local-in-time dynamics of binary systems,Donato Bini; Thibault Damour; Andrea Geralico,2020,2020-04-11,,gr-qc,gr-qc,,https://arxiv.org/abs/2004.05407,https://arxiv.org/pdf/2004.05407,EOB,foundations_hamiltonian_pn_pm;resummation_flux_waveform;gsf_gauge_invariants;eccentric_hyperbolic_scattering,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body,effective-one-body
2004.09288,An alternative interpretation of GW190412 as a binary black hole merger with a rapidly spinning secondary,Ilya Mandel; Tassos Fragos,2020,2020-04-20,,astro-ph.HE,astro-ph.HE;astro-ph.SR;gr-qc,,https://arxiv.org/abs/2004.09288,https://arxiv.org/pdf/2004.09288,EOB,nr_calibration_eobnr_seobnr_teobresums;spin_precession;data_analysis_lvkc,nr_calibration_eobnr_seobnr_teobresums,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=EOBNR,EOBNR
2004.09442,Multipolar Effective-One-Body Waveforms for Precessing Binary Black Holes: Construction and Validation,Serguei Ossokine; Alessandra Buonanno; Sylvain Marsat; Roberto Cotesta; Stanislav Babak; Tim Dietrich; Roland Haas; Ian Hinder; Harald P. Pfeiffer; Michael Pürrer; Charles J. Woodford; Michael Boyle; et al.,2020,2020-04-20,,gr-qc,gr-qc,,https://arxiv.org/abs/2004.09442,https://arxiv.org/pdf/2004.09442,EOB,resummation_flux_waveform;nr_calibration_eobnr_seobnr_teobresums;spin_precession;data_analysis_lvkc,resummation_flux_waveform,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOB;SEOBNR,effective-one-body;EOB;SEOBNR
2004.10001,An aligned-spin neutron-star--black-hole waveform model based on the effective-one-body approach and numerical-relativity simulations,Andrew Matas; Tim Dietrich; Alessandra Buonanno; Tanja Hinderer; Michael Pürrer; Francois Foucart; Michael Boyle; Matthew D. Duez; Lawrence E. Kidder; Harald P. Pfeiffer; Mark A. Scheel,2020,2020-04-21,,gr-qc,gr-qc,,https://arxiv.org/abs/2004.10001,https://arxiv.org/pdf/2004.10001,EOB,resummation_flux_waveform;nr_calibration_eobnr_seobnr_teobresums;gsf_gauge_invariants;spin_precession;tides_neutron_stars;data_analysis_lvkc,resummation_flux_waveform,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body,effective-one-body
2005.05338,A hybrid post-Newtonian -- effective-one-body scheme for spin-precessing compact-binary waveforms,Sarp Akcay; Rossella Gamba; Sebastiano Bernuzzi,2020,2020-05-11,,gr-qc,gr-qc,,https://arxiv.org/abs/2005.05338,https://arxiv.org/pdf/2005.05338,EOB,foundations_hamiltonian_pn_pm;nr_calibration_eobnr_seobnr_teobresums;spin_precession;data_analysis_lvkc,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;SEOBNR;TEOBResumS,effective-one-body;SEOBNR;TEOBResumS
2008.09957,Investigating the effect of in-plane spin directions for Precessing BBH systems,Chinmay Kalaghatgi; Mark Hannam,2020,2020-08-23,,gr-qc,gr-qc,,https://arxiv.org/abs/2008.09957,https://arxiv.org/pdf/2008.09957,EOB,nr_calibration_eobnr_seobnr_teobresums;spin_precession;data_analysis_lvkc,nr_calibration_eobnr_seobnr_teobresums,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=SEOBNR,SEOBNR
2009.06351,Inferring the gravitational wave memory for binary coalescence events,Neev Khera; Badri Krishnan; Abhay Ashtekar; Tommaso De Lorenzo,2020,2020-09-14,,gr-qc,gr-qc,,https://arxiv.org/abs/2009.06351,https://arxiv.org/pdf/2009.06351,EOB,spin_precession;eccentric_hyperbolic_scattering;data_analysis_lvkc,spin_precession,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body,effective-one-body
2009.12857,Effective-one-body waveforms from dynamical captures in black hole binaries,Alessandro Nagar; Piero Rettegno; Rossella Gamba; Sebastiano Bernuzzi,2020,2020-09-27,,gr-qc,gr-qc;astro-ph.HE,,https://arxiv.org/abs/2009.12857,https://arxiv.org/pdf/2009.12857,EOB,foundations_hamiltonian_pn_pm;resummation_flux_waveform;nr_calibration_eobnr_seobnr_teobresums;spin_precession;eccentric_hyperbolic_scattering;data_analysis_lvkc,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOB,effective-one-body;EOB
2010.02018,Gravitational spin-orbit and aligned spin$_1$-spin$_2$ couplings through third-subleading post-Newtonian orders,Andrea Antonelli; Chris Kavanagh; Mohammed Khalil; Jan Steinhoff; Justin Vines,2020,2020-10-02,,gr-qc,gr-qc,,https://arxiv.org/abs/2010.02018,https://arxiv.org/pdf/2010.02018,EOB,foundations_hamiltonian_pn_pm;gsf_gauge_invariants;spin_precession;eccentric_hyperbolic_scattering,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body,effective-one-body
2011.01958,Machine Learning Gravitational Waves from Binary Black Hole Mergers,Stefano Schmidt; Matteo Breschi; Rossella Gamba; Giulia Pagano; Piero Rettegno; Gunnar Riemenschneider; Sebastiano Bernuzzi; Alessandro Nagar; Walter Del Pozzo,2020,2020-11-03,,gr-qc,gr-qc,,https://arxiv.org/abs/2011.01958,https://arxiv.org/pdf/2011.01958,EOB,nr_calibration_eobnr_seobnr_teobresums;spin_precession;data_analysis_lvkc,nr_calibration_eobnr_seobnr_teobresums,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;SEOBNR;TEOBResumS,effective-one-body;SEOBNR;TEOBResumS
2011.13286,Higher-order effects in the dynamics of hierarchical triple systems. Quadrupole-squared terms,Clifford M. Will,2020,2020-11-26,,astro-ph.EP,astro-ph.EP;astro-ph.GA;astro-ph.SR;gr-qc,,https://arxiv.org/abs/2011.13286,https://arxiv.org/pdf/2011.13286,EOB,resummation_flux_waveform;nr_calibration_eobnr_seobnr_teobresums,resummation_flux_waveform,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body,effective-one-body
2012.00027,"Fast, faithful, frequency-domain effective-one-body waveforms for compact binary coalescences",Rossella Gamba; Sebastiano Bernuzzi; Alessandro Nagar,2020,2020-11-30,,gr-qc,gr-qc;astro-ph.HE,,https://arxiv.org/abs/2012.00027,https://arxiv.org/pdf/2012.00027,EOB,foundations_hamiltonian_pn_pm;resummation_flux_waveform;nr_calibration_eobnr_seobnr_teobresums;tides_neutron_stars,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body,effective-one-body
2012.01350,Post-Newtonian templates for gravitational waves from compact binary inspirals,Soichiro Isoyama; Riccardo Sturani; Hiroyuki Nakano,2020,2020-12-02,,gr-qc,gr-qc;astro-ph.HE,,https://arxiv.org/abs/2012.01350,https://arxiv.org/pdf/2012.01350,EOB,foundations_hamiltonian_pn_pm;resummation_flux_waveform;nr_calibration_eobnr_seobnr_teobresums;spin_precession;data_analysis_lvkc,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body,effective-one-body
2012.07147,Up-down instability of binary black holes in numerical relativity,Vijay Varma; Matthew Mould; Davide Gerosa; Mark A. Scheel; Lawrence E. Kidder; Harald P. Pfeiffer,2020,2020-12-13,,gr-qc,gr-qc;astro-ph.HE,,https://arxiv.org/abs/2012.07147,https://arxiv.org/pdf/2012.07147,EOB,foundations_hamiltonian_pn_pm;nr_calibration_eobnr_seobnr_teobresums;spin_precession,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body,effective-one-body
2101.05685,Deep Learning Model on Gravitational Waveforms in Merging and Ringdown Phases of Binary Black Hole Coalescences,Joongoo Lee; Sang Hoon Oh; Kyungmin Kim; Gihyuk Cho; John J. Oh; Edwin J. Son; Hyung Mok Lee,2021,2021-01-14,,astro-ph.IM,astro-ph.IM;gr-qc,,https://arxiv.org/abs/2101.05685,https://arxiv.org/pdf/2101.05685,EOB,nr_calibration_eobnr_seobnr_teobresums;spin_precession;data_analysis_lvkc,nr_calibration_eobnr_seobnr_teobresums,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body,effective-one-body
2101.06685,Deep Generative Models of Gravitational Waveforms via Conditional Autoencoder,Chung-Hao Liao; Feng-Li Lin,2021,2021-01-17,,astro-ph.IM,astro-ph.IM;astro-ph.HE;gr-qc;hep-th,,https://arxiv.org/abs/2101.06685,https://arxiv.org/pdf/2101.06685,EOB,nr_calibration_eobnr_seobnr_teobresums;data_analysis_lvkc,nr_calibration_eobnr_seobnr_teobresums,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=EOBNR,EOBNR
2101.08289,GRAthena++: puncture evolutions on vertex-centered oct-tree AMR,Boris Daszuta; Francesco Zappa; William Cook; David Radice; Sebastiano Bernuzzi; Viktoriya Morozova,2021,2021-01-20,,gr-qc,gr-qc;astro-ph.HE,,https://arxiv.org/abs/2101.08289,https://arxiv.org/pdf/2101.08289,EOB,nr_calibration_eobnr_seobnr_teobresums;tides_neutron_stars,nr_calibration_eobnr_seobnr_teobresums,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body,effective-one-body
2101.08624,"Effective one body multipolar waveform model for spin-aligned, quasi-circular, eccentric, hyperbolic black hole binaries",Alessandro Nagar; Alice Bonino; Piero Rettegno,2021,2021-01-21,,gr-qc,gr-qc,,https://arxiv.org/abs/2101.08624,https://arxiv.org/pdf/2101.08624,EOB,foundations_hamiltonian_pn_pm;resummation_flux_waveform;nr_calibration_eobnr_seobnr_teobresums;spin_precession;eccentric_hyperbolic_scattering;data_analysis_lvkc,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOB,effective-one-body;EOB
2102.00017,"${\tt bajes}$: Bayesian inference of multimessenger astrophysical data, methods and application to gravitational-waves",Matteo Breschi; Rossella Gamba; Sebastiano Bernuzzi,2021,2021-01-29,,gr-qc,gr-qc;astro-ph.HE,,https://arxiv.org/abs/2102.00017,https://arxiv.org/pdf/2102.00017,EOB,foundations_hamiltonian_pn_pm;nr_calibration_eobnr_seobnr_teobresums;tides_neutron_stars;data_analysis_lvkc,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;TEOBResumS,effective-one-body;TEOBResumS
2102.05391,Geometrized effective-one-body formalism for extreme-mass-ratio limits: Generic orbits,Chen Zhang; Wen-Biao Han; Xing-Yu Zhong; Gang Wang,2021,2021-02-10,,gr-qc,gr-qc,,https://arxiv.org/abs/2102.05391,https://arxiv.org/pdf/2102.05391,EOB,resummation_flux_waveform;eccentric_hyperbolic_scattering;emri_test_mass_teukolsky;data_analysis_lvkc,resummation_flux_waveform,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body,effective-one-body
2102.08614,A higher-multipole gravitational waveform model for an eccentric binary black holes based on the effective-one-body-numerical-relativity formalism,Xiaolin Liu; Zhoujian Cao; Zong-Hong Zhu,2021,2021-02-17,,gr-qc,gr-qc,,https://arxiv.org/abs/2102.08614,https://arxiv.org/pdf/2102.08614,EOB,resummation_flux_waveform;nr_calibration_eobnr_seobnr_teobresums;spin_precession;eccentric_hyperbolic_scattering;data_analysis_lvkc,resummation_flux_waveform,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOB;SEOBNR,effective-one-body;EOB;SEOBNR
2104.01906,Constraints on quasi-normal-mode frequencies with LIGO-Virgo binary-black-hole observations,Abhirup Ghosh; Richard Brito; Alessandra Buonanno,2021,2021-04-05,,gr-qc,gr-qc;astro-ph.HE,,https://arxiv.org/abs/2104.01906,https://arxiv.org/pdf/2104.01906,EOB,nr_calibration_eobnr_seobnr_teobresums;spin_precession;data_analysis_lvkc,nr_calibration_eobnr_seobnr_teobresums,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body,effective-one-body
2104.03789,A surrogate model for gravitational waveforms of spin-aligned binary black holes with eccentricities,Qianyun Yun; Wen-Biao Han; Xingyu Zhong; Carlos A. Benavides-Gallego,2021,2021-04-08,,gr-qc,gr-qc,,https://arxiv.org/abs/2104.03789,https://arxiv.org/pdf/2104.03789,EOB,nr_calibration_eobnr_seobnr_teobresums;spin_precession;eccentric_hyperbolic_scattering;data_analysis_lvkc,nr_calibration_eobnr_seobnr_teobresums,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=SEOBNR,SEOBNR
2104.07533,TEOBResumS: assessment of consistent next-to-quasicircular corrections and post-adiabatic approximation in multipolar binary black holes waveforms,Gunnar Riemenschneider; Piero Rettegno; Matteo Breschi; Angelica Albertini; Rossella Gamba; Sebastiano Bernuzzi; Alessandro Nagar,2021,2021-04-15,,gr-qc,gr-qc,,https://arxiv.org/abs/2104.07533,https://arxiv.org/pdf/2104.07533,EOB,foundations_hamiltonian_pn_pm;resummation_flux_waveform;nr_calibration_eobnr_seobnr_teobresums;data_analysis_lvkc,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOB;TEOBResumS,effective-one-body;EOB;TEOBResumS
2104.10559,Effective one-body model for extreme-mass-ratio spinning binaries on eccentric equatorial orbits: testing radiation reaction and waveform,Simone Albanesi; Alessandro Nagar; Sebastiano Bernuzzi,2021,2021-04-21,,gr-qc,gr-qc,,https://arxiv.org/abs/2104.10559,https://arxiv.org/pdf/2104.10559,EOB,resummation_flux_waveform;nr_calibration_eobnr_seobnr_teobresums;spin_precession;eccentric_hyperbolic_scattering;emri_test_mass_teukolsky,resummation_flux_waveform,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOB,effective-one-body;EOB
2104.11705,"Radiation-reaction force and multipolar waveforms for eccentric, spin-aligned binaries in the effective-one-body formalism",Mohammed Khalil; Alessandra Buonanno; Jan Steinhoff; Justin Vines,2021,2021-04-23,,gr-qc,gr-qc,,https://arxiv.org/abs/2104.11705,https://arxiv.org/pdf/2104.11705,EOB,foundations_hamiltonian_pn_pm;resummation_flux_waveform;nr_calibration_eobnr_seobnr_teobresums;spin_precession;eccentric_hyperbolic_scattering;data_analysis_lvkc,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOB;SEOBNR,effective-one-body;EOB;SEOBNR
2104.11848,Black-Hole Perturbation Plus Post-Newtonian Theory: Hybrid Waveform for Neutron Star Binaries,Xuefeng Feng; Zhenwei Lyu; Huan Yang,2021,2021-04-24,,gr-qc,gr-qc,,https://arxiv.org/abs/2104.11848,https://arxiv.org/pdf/2104.11848,EOB,foundations_hamiltonian_pn_pm;resummation_flux_waveform;nr_calibration_eobnr_seobnr_teobresums;spin_precession;tides_neutron_stars,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOB,effective-one-body;EOB
2105.05630,Time-domain metric reconstruction for hyperbolic scattering,Oliver Long; Leor Barack,2021,2021-05-12,,gr-qc,gr-qc;astro-ph.HE,,https://arxiv.org/abs/2105.05630,https://arxiv.org/pdf/2105.05630,EOB,foundations_hamiltonian_pn_pm;nr_calibration_eobnr_seobnr_teobresums;gsf_gauge_invariants;eccentric_hyperbolic_scattering;emri_test_mass_teukolsky,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body,effective-one-body
2105.06983,Fast post-adiabatic waveforms in the time domain: Applications to compact binary coalescences in LIGO and Virgo,Deyan P. Mihaylov; Serguei Ossokine; Alessandra Buonanno; Abhirup Ghosh,2021,2021-05-14,,gr-qc,gr-qc,,https://arxiv.org/abs/2105.06983,https://arxiv.org/pdf/2105.06983,EOB,foundations_hamiltonian_pn_pm;resummation_flux_waveform;spin_precession;tides_neutron_stars;data_analysis_lvkc,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOB,effective-one-body;EOB
2107.08876,The final twist: A model of gravitational waves from precessing black-hole binaries through merger and ringdown,Eleanor Hamilton; Lionel London; Jonathan E. Thompson; Edward Fauchon-Jones; Mark Hannam; Chinmay Kalaghatgi; Sebastian Khan; Francesco Pannarale; Alex Vano-Vinuales,2021,2021-07-19,,gr-qc,gr-qc,,https://arxiv.org/abs/2107.08876,https://arxiv.org/pdf/2107.08876,EOB,nr_calibration_eobnr_seobnr_teobresums;spin_precession;data_analysis_lvkc,nr_calibration_eobnr_seobnr_teobresums,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=EOBNR,EOBNR
2108.01284,Signs of eccentricity in two gravitational-wave signals may indicate a sub-population of dynamically assembled binary black holes,Isobel M. Romero-Shaw; Paul D. Lasky; Eric Thrane,2021,2021-08-03,,astro-ph.HE,astro-ph.HE,,https://arxiv.org/abs/2108.01284,https://arxiv.org/pdf/2108.01284,EOB,nr_calibration_eobnr_seobnr_teobresums;spin_precession;eccentric_hyperbolic_scattering;data_analysis_lvkc,nr_calibration_eobnr_seobnr_teobresums,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=SEOBNR,SEOBNR
2108.02043,"The next generation: Impact of high-order analytical information on effective one body waveform models for noncircularized, spin-aligned black hole binaries",Alessandro Nagar; Piero Rettegno,2021,2021-08-04,,gr-qc,gr-qc,,https://arxiv.org/abs/2108.02043,https://arxiv.org/pdf/2108.02043,EOB,foundations_hamiltonian_pn_pm;nr_calibration_eobnr_seobnr_teobresums;spin_precession;eccentric_hyperbolic_scattering,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOB;TEOBResumS,effective-one-body;EOB;TEOBResumS
2108.11248,Remodeling the Effective One-Body Formalism in Post-Minkowskian Gravity,Poul H. Damgaard; Pierre Vanhove,2021,2021-08-25,,hep-th,hep-th;gr-qc,,https://arxiv.org/abs/2108.11248,https://arxiv.org/pdf/2108.11248,EOB,foundations_hamiltonian_pn_pm;eccentric_hyperbolic_scattering,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body,effective-one-body
2110.12813,Gravitational spin-orbit dynamics at the fifth-and-a-half post-Newtonian order,Mohammed Khalil,2021,2021-10-25,,gr-qc,gr-qc,,https://arxiv.org/abs/2110.12813,https://arxiv.org/pdf/2110.12813,EOB,foundations_hamiltonian_pn_pm;nr_calibration_eobnr_seobnr_teobresums;gsf_gauge_invariants;spin_precession;eccentric_hyperbolic_scattering;data_analysis_lvkc,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body,effective-one-body
2110.13822,The fifth-order post-Newtonian Hamiltonian dynamics of two-body systems from an effective field theory approach,J. Blümlein; A. Maier; P. Marquard; G. Schäfer,2021,2021-10-26,,gr-qc,gr-qc,,https://arxiv.org/abs/2110.13822,https://arxiv.org/pdf/2110.13822,EOB,foundations_hamiltonian_pn_pm;nr_calibration_eobnr_seobnr_teobresums;gsf_gauge_invariants;eccentric_hyperbolic_scattering,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOB,effective-one-body;EOB
2111.03675,Effective-one-body waveforms for precessing coalescing compact binaries with post-newtonian Twist,Rossella Gamba; Sarp Akçay; Sebastiano Bernuzzi; Jake Williams,2021,2021-11-05,,gr-qc,gr-qc;astro-ph.HE,,https://arxiv.org/abs/2111.03675,https://arxiv.org/pdf/2111.03675,EOB,foundations_hamiltonian_pn_pm;nr_calibration_eobnr_seobnr_teobresums;spin_precession;tides_neutron_stars;data_analysis_lvkc,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOB,effective-one-body;EOB
2111.14149,"Waveforms and fluxes: Towards a self-consistent effective one body waveform model for nonprecessing, coalescing black-hole binaries for third generation detectors",Angelica Albertini; Alessandro Nagar; Piero Rettegno; Simone Albanesi; Rossella Gamba,2021,2021-11-28,,gr-qc,gr-qc,,https://arxiv.org/abs/2111.14149,https://arxiv.org/pdf/2111.14149,EOB,resummation_flux_waveform;nr_calibration_eobnr_seobnr_teobresums;spin_precession;data_analysis_lvkc,resummation_flux_waveform,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOB;TEOBResumS,effective-one-body;EOB;TEOBResumS
2112.05448,"Exploiting Newton-factorized, 2PN-accurate, waveform multipoles in effective-one-body models for spin-aligned noncircularized binaries",Andrea Placidi; Simone Albanesi; Alessandro Nagar; Marta Orselli; Sebastiano Bernuzzi; Gianluca Grignani,2021,2021-12-10,,gr-qc,gr-qc,,https://arxiv.org/abs/2112.05448,https://arxiv.org/pdf/2112.05448,EOB,foundations_hamiltonian_pn_pm;resummation_flux_waveform;nr_calibration_eobnr_seobnr_teobresums;spin_precession;eccentric_hyperbolic_scattering;emri_test_mass_teukolsky,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOB,effective-one-body;EOB
2112.06952,Effective-one-body multipolar waveforms for eccentric binary black holes with non-precessing spins,Antoni Ramos-Buades; Alessandra Buonanno; Mohammed Khalil; Serguei Ossokine,2021,2021-12-13,,gr-qc,gr-qc;astro-ph.HE,,https://arxiv.org/abs/2112.06952,https://arxiv.org/pdf/2112.06952,EOB,resummation_flux_waveform;nr_calibration_eobnr_seobnr_teobresums;spin_precession;eccentric_hyperbolic_scattering;data_analysis_lvkc,resummation_flux_waveform,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;SEOBNR,effective-one-body;SEOBNR
2112.09838,Self-consistent Effective-one-body theory for spinless binaries based on post-Minkowskian approximation I: Hamiltonian and decoupled equation for $ψ^B_{4}$,Jiliang Jing; Shuai Chen; Manman Sun; Xiaokai He; Mengjie Wang; Jieci Wang,2021,2021-12-18,,gr-qc,gr-qc,,https://arxiv.org/abs/2112.09838,https://arxiv.org/pdf/2112.09838,EOB,foundations_hamiltonian_pn_pm;spin_precession,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOB,effective-one-body;EOB
2201.01259,Gauge Invariant Perturbations of General Spherically Symmetric Spacetimes,Wentao Liu; Xiongjun Fang; Jiliang Jing; Anzhong Wang,2022,2022-01-04,,gr-qc,gr-qc,,https://arxiv.org/abs/2201.01259,https://arxiv.org/pdf/2201.01259,EOB,gsf_gauge_invariants,gsf_gauge_invariants,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body,effective-one-body
2201.03428,Multipolar gravitational waveforms for spinning binary black holes and their impact on source characterization,Roberto Cotesta,2022,2022-01-10,,gr-qc,gr-qc,,https://arxiv.org/abs/2201.03428,https://arxiv.org/pdf/2201.03428,EOB,resummation_flux_waveform;nr_calibration_eobnr_seobnr_teobresums;spin_precession;tides_neutron_stars;data_analysis_lvkc,resummation_flux_waveform,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body,effective-one-body
2202.05643,Numerical-relativity validation of effective-one-body waveforms in the intermediate-mass-ratio regime,Alessandro Nagar; James Healy; Carlos O. Lousto; Sebastiano Bernuzzi; Angelica Albertini,2022,2022-02-11,,gr-qc,gr-qc,,https://arxiv.org/abs/2202.05643,https://arxiv.org/pdf/2202.05643,EOB,foundations_hamiltonian_pn_pm;resummation_flux_waveform;nr_calibration_eobnr_seobnr_teobresums;emri_test_mass_teukolsky,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOB;TEOBResumS,effective-one-body;EOB;TEOBResumS
2202.10063,Assessment of Effective-One-Body Radiation Reactions for Generic Planar Orbits,Simone Albanesi; Alessandro Nagar; Sebastiano Bernuzzi; Andrea Placidi; Marta Orselli,2022,2022-02-21,,gr-qc,gr-qc,,https://arxiv.org/abs/2202.10063,https://arxiv.org/pdf/2202.10063,EOB,foundations_hamiltonian_pn_pm;resummation_flux_waveform;eccentric_hyperbolic_scattering;emri_test_mass_teukolsky,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOB,effective-one-body;EOB
2203.00381,A fully precessing higher-mode surrogate model of effective-one-body waveforms,Bhooshan Gadre; Michael Pürrer; Scott E. Field; Serguei Ossokine; Vijay Varma,2022,2022-03-01,,gr-qc,gr-qc,,https://arxiv.org/abs/2203.00381,https://arxiv.org/pdf/2203.00381,EOB,nr_calibration_eobnr_seobnr_teobresums;spin_precession;data_analysis_lvkc,nr_calibration_eobnr_seobnr_teobresums,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;SEOBNR,effective-one-body;SEOBNR
2203.16286,New Avenue for Accurate Analytical Waveforms and Fluxes for Eccentric Compact Binaries,Simone Albanesi; Andrea Placidi; Alessandro Nagar; Marta Orselli; Sebastiano Bernuzzi,2022,2022-03-30,,gr-qc,gr-qc,,https://arxiv.org/abs/2203.16286,https://arxiv.org/pdf/2203.16286,EOB,foundations_hamiltonian_pn_pm;resummation_flux_waveform;spin_precession;eccentric_hyperbolic_scattering;emri_test_mass_teukolsky;data_analysis_lvkc,foundations_hamiltonian_pn_pm,candidate; needs human triage,candidate,X,no,preserved from data/eob_arxiv_candidates.csv; match_terms=effective-one-body;EOB,effective-one-body;EOB
